src,trg
Write a Python program to print trace of an array/ matrix,"' \n import numpy as np \n A  =  np . array (  [  [ 4 , 5 , 8 ]  ,   [ 5 , 5 , 5 ]  ,   [ 2 , 3 , 6 ]  ]  )  \n print ( ""Trace of the matrix A  :   "" ,  np . trace ( A )  ) '"
Write a Python function to print number with commas as thousands separators,"' \n def formattedNumber ( n )   :   \n  \t return  ( "" {   :   ,  } "" . format ( n )  ) '"
Write a Python function to count occurrence of a word in the given text,"' \n def text _ searcher ( text ,  word )   :   \n  \t count  =  0 \n  \t for w in text . split (  )   :   \n  \t\t if w  =  =  word  :   \n  \t\t\t count  =  count  +  1 \n  \t return count'"
Write a Python function to capitalizes the first letter of each word in a string,' \n def capitalize ( text )   :   \n  \t return text . title (  ) '
Write a Python function to remove falsy values from a list,"' \n def newlist ( lst )   :   \n  \t return list ( filter ( None ,  lst )  ) '"
Write a Python function to to find the sum of all digits of a given integer,' \n def sum _ of _ digits ( num )   :   \n  \t if num  =  =  0  :   \n  \t return 0 \n  \t else  :   \n  \t return num  %  10  +  sum _ of _ digits ( int ( num  /  10 )  ) '
Write a Python function to check all elements of a list are the same or not,' \n def check _ equal ( a )   :   \n  \t return a [ 1  :   ]   =  =  a [   :   - 1 ] '
Write a Python program to print Square root of matrix elements,"' \n mat1  =  np . array (  [  [ 10 , 20 , 30 ]  ,  [ 40 , 50 , 60 ]  ,  [ 70 , 80 , 90 ]  ]  )  \n print ( np . sqrt ( mat1 )  ) '"
Write a Python function that returns the integer obtained by reversing the digits of the given integer,' \n def reverse ( n )   :   \n  \t s = str ( n )   \n  \t p = s [   :    :   - 1 ]  \n  \t return p '
Write a Python program to create a TimeSeries starting ‘2000-01-01’ and 10 weekends (saturdays) after that having random numbers as values,""" \n import pandas as pd \n import numpy as np \n ser  =  pd . Series ( np . random . randint ( 1 , 10 , 10 )  ,  pd . date _ range ( '2000 - 01 - 01' ,  periods = 10 ,  freq = 'W - SAT' )  )  \n print ( ser ) """
Write a Python program to find the positions of numbers that are multiples of 3 from a series,"' \n import pandas as pd \n import numpy as np \n ser  =  pd . Series ( np . random . randint ( 1 ,  10 ,  7 )  )  \n print ( np . argwhere ( ser . values  %  3  =  =  0 )  ) '"
"Write a Python function that Given a string, display only those characters which are present at an even index number","' \n def printEveIndexChar ( str )   :   \n  \t for i in range ( 0 ,  len ( str )  - 1 ,  2 )   :   \n  \t print ( ""index [ "" , i , "" ] "" ,  str [ i ]   ) '"
"Write a Python function that Given a string and an integer number n, remove characters from a string starting from zero up to n and return a new string","' \n def removeChars ( str ,  n )   :   \n  \t return str [ n  :   ] '"
"Write a Python function that Given a list of numbers, Iterate it and print only those numbers which are divisible of 5",' \n def findDivisible ( numberList )   :   \n  \t for num in numberList  :   \n  \t\t if  ( num  %  5  =  =  0 )   :   \n  \t\t\t print ( num ) '
"Write a Python program to return a set of all elements in either A or B, but not both","' \n set1  =   { 10 ,  20 ,  30 ,  40 ,  50 }  \n set2  =   { 30 ,  40 ,  50 ,  60 ,  70 }  \n print ( set1 . symmetric _ difference ( set2 )  ) '"
Write a Python program to Subtract a week ( 7 days) from a given date in Python,"' \n from datetime import datetime ,  timedelta \n given _ date  =  datetime ( 2020 ,  2 ,  25 )  \n days _ to _ subtract  =  7 \n res _ date  =  given _ date  -  timedelta ( days = days _ to _ subtract )  \n print ( res _ date ) '"
Write a Python program to Find the day of week of a given date,""" \n from datetime import datetime \n given _ date  =  datetime ( 2020 ,  7 ,  26 )  \n print ( given _ date . strftime ( ' % A' )  ) """
Write a Python program to Convert following datetime instance into string format,"' \n from datetime import datetime \n given _ date  =  datetime ( 2020 ,  2 ,  25 )  \n string _ date  =  given _ date . strftime ( "" % Y -  % m -  % d  % H  :   % M  :   % S"" )  \n print ( string _ date ) '"
Write a Python program to convert two equal length sets to dictionary,""" \n keys  =   { 'Ten' ,  'Twenty' ,  'Thirty' }  \n values  =   { 10 ,  20 ,  30 }  \n sampleDict  =  dict ( zip ( keys ,  values )  )  \n print ( sampleDict ) """
Write a program which will find all such numbers which are divisible by 7 but are not a multiple of 5 between 2000 and 3200 (both included).,"' \n l =  [  ]  \n for i in range ( 2000 ,  3201 )   :   \n  \t if  ( i % 7 =  = 0 )  and  ( i % 5 !  = 0 )   :   \n  \t\t l . append ( str ( i )  ) '"
Write a program that will determine the object type,""" \n def typeIdentifier ( object )   :   \n  \t return f'object type   :    { type ( object )  } '"""
Write a program that will determine the memory usage by python process,"' \n import os ,  psutil \n print ( psutil . Process ( os . getpid (  )  )  . memory _ info (  )  . rss  /  1024  *  *  2 ) '"
Write a function that will provide the ascii value of a character,""" \n def charToASCII ( chr )   :   \n  \t return f'ASCII value of  { chr }  is  :    { ord ( chr )  } '"""
Write a function to reverse a string,' \n def revStr ( inp )   :   \n  \t inp  =  inp [   :    :   - 1 ]  \n  \t return inp'
Write a function to determine the bits used by any number,""" \n def totalBits ( n )   :   \n \treturn f'total number of bits used in  { n }  is   :    { len ( bin ( n )  [ 2  :    ]  )  } '"""
Write a program to swap two variables inplace,"' \n a , b  =  b , a'"
Write a program that prints the words in a comma-separated sequence after sorting them alphabetically.,""" \n items =  [ x for x in input (  )  . split ( ' , ' )  ]  \n items . sort (  )  \n print ( ' , ' . join ( items )  ) """
Write a function that will convert a string into camelCase,"' \n from re import sub \n def camelCase ( string )   :   \n  \t string  =  sub ( r"" (  _  |  -  )  + "" ,  "" "" ,  string )  . title (  )  . replace ( "" "" ,  """" )  \n  \t return string [ 0 ]  . lower (  )   +  string [ 1  :   ] '"
Write a function to remove empty list from a list using list comprehension,' \n def removeEmptyList ( li )   :   \n  \t res  =   [ ele for ele in li if ele  !  =   [  ]  ]   \n  \t return res'
Write a function to Find the size of a Tuple in Python without garbage values,""" \n Tuple  =   ( 10 , 20 )  \n def sizeOfTuple ( tup )   :   \n  \t return f'Size of Tuple  :    { str ( Tuple .  _  _ sizeof _  _  (  )  )  }  bytes' """
Write a function that finds a list is homogeneous,"' \n def homoList ( li )   :   \n  \t res  =  True \n  \t for i in li  :    \n  \t\t  if not isinstance ( i ,  type ( li [ 0 ]  )  )   :    \n  \t\t\t res  =  False  \n  \t\t\t break \n  \t return res'"
Write a function to remove a given date type elements from a list.,"' \n def removeDataType ( li , dType )   :   \n  \t res  =   [  ]  \n  \t for i in li  :   \n  \t\t if not isinstance ( i ,  dType )   :   \n  \t\t\t res . append ( i )  \n  \t return res'"
"Write a python function to find out the occurence of ""i"" element before first ""j"" in the list","' \n def firstOccurence ( arr ,  i , j )   :   \n  \t res  =  0 \n  \t for k in arr  :   \t  \t  \t  \t   \n  \t\t  if k  =  =  j  :    \n  \t\t\t break \n  \t\t  if k  =  =  i  :    \n  \t\t\t res  +  =  1 \n  \t return res'"
Write a program to check whether a file/path/direcory exists or not,"' \n file _ path  =  ""path / here"" \n import os . path \n os . path . exists ( file _ path ) '"
Write a program to merge two python dictionaries,""" \n x =  { 'key1'  :  'val1' , 'key2'  :  'val2' }  \n y =  { 'key3'  :  'val3' , 'key4'  :  'val4' }  \n z  =   {  *  * x ,   *  * y }   #  z  =  x  |  y  """
Write a program to convert dictionary into JSON,"' \n import json \n data  =   { ""key1""   :   ""value1"" ,  ""key2""   :   ""value2"" }  \n jsonData  =  json . dumps ( data )  \n print ( jsonData ) '"
Write a function to Check whether following json is valid or invalid,' \n import json \n def validateJSON ( jsonData )   :   \n  \t try  :   \n  \t\t json . loads ( jsonData )  \n  \t except ValueError as err  :   \n  \t\t return False \n  \t return True'
Write a function to add two positive integers without using the '+' operator,"' \n def add _ without _ plus _ operator ( a ,  b )   :   \n  \t while b  !  =  0  :   \n  \t\t data  =  a  &  b \n  \t\t a  =  a  ^  b \n  \t\t b  =  data  <  <  1 \n  \t return a'"
Write a program to compute the number of digits in multiplication of two given integers,"' \n a , b  =  312 ,  410 \n print ( len ( str ( a * b )  )  ) '"
Write a function to return the area of a rhombus,"' \n def area ( d1 ,  a )   :    \n  \t d2  =   ( 4 *  ( a *  * 2 )   -  d1 *  * 2 )  *  * 0 . 5 \n  \t area  =  0 . 5  *  d1  *  d2  \n  \t return ( area )  '"
Write a function to calculate volume of Triangular Pyramid,"' \n def volumeTriangular ( a ,  b ,  h )   :    \n  \t return  ( 0 . 1666 )   *  a  *  b  *  h '"
Write a function to calculate volume of Square Pyramid,"' \n def volumeSquare ( b ,  h )   :    \n  \t return  ( 0 . 33 )   *  b  *  b  *  h '"
Write a function to calculate Volume of Pentagonal Pyramid,"' \n def volumePentagonal ( a ,  b ,  h )   :    \n  \t return  ( 0 . 83 )   *  a  *  b  *  h '"
Write a function to calculate Volume of Hexagonal Pyramid,"' \n def volumeHexagonal ( a ,  b ,  h )   :    \n  \t return a  *  b  *  h'"
Write a Python program to check a list is empty or not,"' \n l  =   [  ]  \n if not l  :   \n print ( ""List is empty"" ) '"
Write a Python program to get the difference between the two lists,"' \n list1  =   [ 1 ,  2 ,  3 ,  4 ]  \n list2  =   [ 1 ,  2 ]  \n print ( list ( set ( list1 )   -  set ( list2 )  )  ) '"
Write a Python program to convert a list of multiple integers into a single integer,"' \n L  =   [ 11 ,  33 ,  50 ]  \n x  =  int ( """" . join ( map ( str ,  L )  )  )  \n print ( ""Single Integer  :   "" , x ) '"
Write a Python program to check if all dictionaries in a list are empty or not.,"' \n my _ list  =   [  {  }  ,  {  }  ,  {  }  ]  \n my _ list1  =   [  { 1 , 2 }  ,  {  }  ,  {  }  ]  \n print ( all ( not d for d in my _ list )  )  \n print ( all ( not d for d in my _ list1 )  ) '"
Write a python program to replace the first character occurence in the later part of the string,""" \n def change _ char ( str1 )   :   \n char  =  str1 [ 0 ]  \n length  =  len ( str1 )  \n str1  =  str1 . replace ( char ,  ' $ ' )  \n str1  =  char  +  str1 [ 1  :   ]  \n return str1 \n print ( change _ char ( 'restart' )  ) """
Write a Python program to count and display the vowels of a given text,"' \n def vowel ( text )   :   \n vowels  =  ""aeiuoAEIOU"" \n print ( len (  [ letter for letter in text if letter in vowels ]  )  )  \n print (  [ letter for letter in text if letter in vowels ]  )  \n vowel ( \'zekelabs\' ) '"
"Write a Python script to generate and print a dictionary that contains a number (between 1 and n) in the form (x, x*x)","' \n n = int ( input ( ""Input a number  :   "" )  )  \n d  =  dict (  )  \n for x in range ( 1 , n + 1 )   :   \n d [ x ]  = x * x \n print ( d ) '"
Write a Python program to convert a list into a nested dictionary of keys.,"' \n num _ list  =   [ 1 ,  2 ,  3 ,  4 ]  \n new _ dict  =  current  =   {  }  \n for name in num _ list  :   \n current [ name ]   =   {  }  \n current  =  current [ name ]  \n print ( new _ dict ) '"
Write a Python program to sort a list alphabetically in a dictionary.,""" \n num  =   { 'n1'  :    [ 2 ,  3 ,  1 ]  ,  'n2'  :    [ 5 ,  1 ,  2 ]  ,  'n3'  :    [ 3 ,  2 ,  4 ]  }  \n sorted _ dict  =   { x  :   sorted ( y )  for x ,  y in num . items (  )  }  \n print ( sorted _ dict ) """
Write a Python program to count the elements in a list until an element is a tuple,"' \n num  =   [ 10 , 20 , 30 ,  ( 10 , 20 )  , 40 ]  \n ctr  =  0 \n for n in num  :   \n if isinstance ( n ,  tuple )   :   \n break \n ctr  +  =  1 \n print ( ctr ) '"
Write a Python program to convert a tuple to a string.,""" \n tup  =   ( 'e' ,  'x' ,  'e' ,  'r' ,  'c' ,  'i' ,  's' ,  'e' ,  's' )  \n str  =  '' . join ( tup )  \n print ( str ) """
Write a Python program to find the repeated items of a tuple,"' \n tuplex  =  2 ,  4 ,  5 ,  6 ,  2 ,  3 ,  4 ,  4 ,  7 \n count  =  tuplex . count ( 4 )  \n print ( count ) '"
Write a Python program to convert a tuple to a dictionary.,"' \n tuplex  =   (  ( 2 ,  ""w"" )  ,  ( 3 ,  ""r"" )  )  \n print ( dict (  ( y ,  x )  for x ,  y in tuplex )  ) '"
Write a Python program to sort a tuple by its float element.,""" \n price  =   [  ( 'item1' ,  '12 . 20' )  ,   ( 'item2' ,  '15 . 10' )  ,   ( 'item3' ,  '24 . 5' )  ]  \n print (  sorted ( price ,  key = lambda x  :   float ( x [ 1 ]  )  ,  reverse = True )  ) """
Write a Python program to add member(s) in a set,"' \n color _ set  =  set (  )  \n color _ set . add ( ""Red"" )  \n color _ set . update (  [ ""Blue"" ,  ""Green"" ]  )  \n print ( color _ set ) '"
Write a Python program to create a symmetric difference,"' \n setx  =  set (  [ ""apple"" ,  ""mango"" ]  )  \n sety  =  set (  [ ""mango"" ,  ""orange"" ]  )  \n setc  =  setx  ^  sety \n print ( setc ) '"
Write a Python program that prints all the numbers from 0 to 6 except 3 and 6,"' \n for x in range ( 6 )   :   \n if  ( x  =  =  3 or x =  = 6 )   :   \n continue \n print ( x , end = \' \' )  \n print ( "" \\ n"" ) '"
Write a Python program to get the Fibonacci series between 0 to 50.,"' \n x , y = 0 , 1 \n while y < 50  :   \n print ( y )  \n x , y  =  y , x + y'"
Write a Python program to create the multiplication table (from 1 to 10) of a number.,"' \n n  =  int ( input ( ""Input a number  :   "" )  )  \n for i in range ( 1 , 11 )   :   \n print ( n , \'x\' , i , \' = \' , n * i ) '"
Write a Python function to sum all the numbers in a list,"' \n def sum ( numbers )   :   \n total  =  0 \n for x in numbers  :   \n total  +  =  x \n return total \n print ( sum (  ( 8 ,  2 ,  3 ,  0 ,  7 )  )  ) '"
Write a Python function to multiply all the numbers in a list,"' \n def multiply ( numbers )   :   \n total  =  1 \n for x in numbers  :   \n total  *  =  x \n return total \n print ( multiply (  ( 8 ,  2 ,  3 ,   - 1 ,  7 )  )  ) '"
Write a Python function that takes a list and returns a new list with unique elements of the first list,"' \n def unique _ list ( l )   :   \n x  =   [  ]  \n for a in l  :   \n if a not in x  :   \n x . append ( a )  \n return x \n print ( unique _ list (  [ 1 , 2 , 3 , 3 , 3 , 3 , 4 , 5 ]  )  ) '"
Write a Python program to print the even numbers from a given list,"' \n def is _ even _ num ( l )   :   \n enum  =   [  ]  \n for n in l  :   \n if n  %  2  =  =  0  :   \n enum . append ( n )  \n return enum \n print ( is _ even _ num (  [ 1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ]  )  ) '"
Write a Python program to access a function inside a function,' \n def test ( a )   :   \n def add ( b )   :   \n nonlocal a \n a  +  =  1 \n return a + b \n return add \n func =  test ( 4 )  \n print ( func ( 4 )  ) '
Write a Python program to detect the number of local variables declared in a function.,"' \n def abc (  )   :   \n x  =  1 \n y  =  2 \n str1 =  ""w3resource"" \n print ( abc .  _  _ code _  _  . co _ nlocals ) '"
"Write a Python program to check number either positive , negative or zero","' \n num  =  int  ( input  ( ""Enter Integer Number  :   "" )  )  \n if num  =  =  0  :   \n print  ( ""Zero Entered"" )  \n elif num  >  0  :   \n print  ( ""Positive Number Entered"" )  \n elif num  <  0  :   \n print  ( ""Negative Number Entered"" ) '"
Write a python function to compute 5/0 using try except,"' \n try  :   \n print ( ""Division  =   {  } "" . format ( 5 / 0 )  )  \n except ZeroDivisionError  :   \n print  ( ""5 cannot be divided by O"" ) '"
Write a python program to Accept the String and print the words composed of digits only,"' \n Text  =  input  ( ""Enter Text  :   "" )  \n Digits  =  """" \n for i in Text  :   \n if i . isnumeric (  )   :   \n Digits  +  = i + "" "" \n print ( ""Digits used in given strings are  :    {  } "" . format ( Digits )  ) '"
Write a python program to program to compute 1/2+2/3+3/4+...+n/n+1 with a given n input by console (n>0).,"' \n num  =  int  ( input  ( ""Enter Number  :   "" )  )  \n sum  =  0 \n for i in range ( num + 1 )   :   \n sum  +  =  float ( i /  ( i + 1 )  )  \n print  ( ""Sum  :    {   :   . 2f } "" . format ( sum )  ) '"
Write a python program to program to compute: f(n)=f(n-1)+100 when n>0 and f(0)=1,"' \n def f ( n )   :   \n if n  =  =  0   :   \n return 0 \n else  :   \n return f ( n - 1 )  + 100 \n n  =  int ( input ( ""Enter Number  :   "" )  )  \n print ( ""f ( n - 1 )  + 100  =  "" ,  f ( n )  ) '"
"Write a python program to define a function with a generator which can iterate the numbers, which are divisible by 7, between a given range 0 and n.","' \n def Generator ( n )   :   \n for i in range ( n + 1 )   :   \n if i % 7  =  =  0  :   \n yield i \n n  =  int ( input ( ""Enter Number  :   "" )  )  \n for i in Generator ( n )   :   \n print ( i , end  =  "" "" ) '"
Write a python program to make a recursive function to get the sum,' \n def rec ( n )   :   \n if n  =  =  0  :   \n return n \n return rec ( n - 1 )   +  n \n n  =  int ( input (  )  )  \n sum  =  rec ( n )  \n print ( sum ) '
Write a python program using lambda funtion to square a number,' \n square2  =  lambda num  :   num  *  num'
Write a python program to uppercase strings using lambda and map,"' \n people  =   [ ""Darcy"" ,  ""Christina"" ,  ""Diana"" ]  \n peeps  =  list ( map ( lambda name  :   name . upper (  )  ,  people )  )  \n print ( peeps ) '"
"Write a python program to filter names not starting with ""a""",""" \n names  =   [ 'austin' ,  'penny' ,  'anthony' ,  'rihana' ,  'billy' ,  'angel' ]  \n a _ names  =  list ( filter ( lambda name  :   name [ 0 ]   =  =  'a' ,  names )  )  \n print ( a _ names ) """
Write a python program to return dict with {student:highest score} USING MAP+LAMBDA,""" \n midterms  =   [ 80 ,  91 ,  78 ]  \n finals  =   [ 98 ,  89 ,  53 ]  \n students  =   [ 'dan' ,  'ang' ,  'kate' ]  \n final _ grades  =  dict ( zip ( students , map ( lambda pair  :   max ( pair )  , zip ( midterms ,  finals )  )  )  ) """
Write a python function to sum variable number of arguments,' \n def sum _ all (  * args )   :   \n total  =  0 \n for num in args  :   \n total  +  =  num \n return total'
Write a python program to print even length words in a string,"' \n def printWords ( s )   :   \n s  =  s . split ( \' \' )  \n for word in s  :   \n if len ( word )  % 2 =  = 0  :   \n print ( word )  \n s  =  ""This is a python language"" \n printWords ( s ) '"
Write a python program which can compute the factorial of a given number.,' \n ef fact ( x )   :   \n if x  =  =  0  :   \n return 1 \n return x  *  fact ( x  -  1 )  \n x = int ( raw _ input (  )  )  \n print  ( fact ( x )  ) '
"Write a python program to print the list after removing the 0th, 2nd, 4th,6th numbers in [12,24,35,70,88,120,155].","' \n li  =   [ 12 , 24 , 35 , 70 , 88 , 120 , 155 ]  \n li  =   [ x for  ( i , x )  in enumerate ( li )  if i % 2 !  = 0 ]  \n print ( li ) '"
Write a python program for selection sort,"' \n for i in range ( len ( A )  )   :   \n min _ idx  =  i \n for j in range ( i + 1 ,  len ( A )  )   :   \n if A [ min _ idx ]   >  A [ j ]   :   \n min _ idx  =  j \n A [ i ]  ,  A [ min _ idx ]   =  A [ min _ idx ]  ,  A [ i ] '"
Write a python program to find length of list using recursion,"' \n def length ( lst )   :   \n if not lst  :   \n return 0 \n return 1  +  length ( lst [ 1  :    :  2 ]  )   +  length ( lst [ 2  :    :  2 ]  )  \n a =  [ 1 , 2 , 3 ]  \n print ( ""Length of the string is  :   "" )  \n print ( a ) '"
write a python program to shuffle the items in a list and print it,"' \n from random import shuffle \n mylist  =   [ 1 ,  2 ,  3 ,  4 ,  5 ]  \n shuffle ( mylist )  \n print ( mylist ) '"
write a python program that adds the elements of a list to a set and prints the set,"' \n my _ set  =   { 1 ,  2 ,  3 }  \n my _ list  =   [ 4 ,  5 ,  6 ]  \n my _ set . update ( my _ list )  \n print ( my _ set ) '"
write a python program that prints the circumference of a circle,""" \n import math \n radius  =  10 \n print ( f'Area  :    { 2  *  math . pi  *  radius } ' ) """
write a python program that prints the area of a rectangle,""" \n length  =  10 \n width  =  5 \n print ( f'Area  :    { length  *  width } ' ) """
write a python program that prints the area of a square,""" \n side  =  5 \n print ( f'Area  :    { side  *  side } ' ) """
write a python program to create a dictionary with numbers 1 to 5 as keys and the numbers in english as values,""" \n number _ dict  =   {  \n 1  :   'one' ,  \n 2  :   'two' ,  \n 3  :   'three' ,  \n 4  :   'four' ,  \n 5  :   'five' \n  } """
write a python program to remove words less than a specified length from a sentence,""" \n sentence  =  'this is my sentence and i will write it my way' \n minlength  =  3 \n result  =   [ word for word in sentence . split ( ' ' )  if len ( word )   >  =  minlength ] """
write a python program to keep words less than a specified length in a sentence,""" \n sentence  =  'this is my sentence and i will write it my way' \n maxlength  =  3 \n result  =   [ word for word in sentence . split ( ' ' )  if len ( word )   <  =  minlength ]  \n  #  #  #  #  93"""
write a python function that takes a list as an input and converts all numbers to positive numbers and returns the new list,' \n def make _ all _ positive ( nums )   :   \n return  [ num if num  >  0 else  - num for num in nums ] '
write a python function that takes a list as an input and converts all numbers to negative numbers and returns the new list,' \n def make _ all _ negative ( nums )   :   \n return  [ num if num  <  0 else  - num for num in nums ] '
write a python program to print the words in a sentence in reverse order,""" \n sentence  =  'the quick brown fox' \n words  =  sentence . split ( ' ' )  \n words . reverse (  )  \n print ( ' ' . join ( words )  ) """
write a python program to replace each word in a sentence with the length of the word and print it,""" \n sentence  =  'the quick brown fox jumps over the lazy dog' \n words  =  sentence . split ( ' ' )  \n lengths  =   [ str ( len ( word )  )  for word in words ]  \n print ( ' ' . join ( lengths )  ) """
write a python program to convert a set to a list,"' \n myset  =   { 1 ,  2 ,  4 ,  7 }  \n mylist  =  list ( myset ) '"
write a python program to convert a list to a dictionary where the key is the index and the value is the item in the list,"' \n my _ list  =   [ 1 ,  8 ,  1 ,  2 ,  2 ,  9 ]  \n my _ dict  =   { key  :   value for key ,  value in enumerate ( my _ list )  } '"
write a python function that returns True if the sum of two provided numbers is even,"' \n def is _ prod _ even ( num1 ,  num2 )   :   \n sum  =  num1  +  num2 \n return not sum  %  2'"
write a python program to print the first 5 items in a list,"' \n my _ list  =   [ 1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ]  \n print ( my _ list [   :  5 ]  ) '"
write a python program to print the last 3 items in a list,"' \n my _ list  =   [ 1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ]  \n print ( my _ list [  - 3  :   ]  ) '"
write a python program to subtract two numbers and print it,""" \n num1  =  1 . 5 \n num2  =  6 . 3 \n difference  =  num1  -  num2 \n print ( f'Difference  :    { difference } ' ) """
write a python program to print 5 random integers between 10 and 20,"' \n import random \n print ( random . sample ( range ( 10 ,  20 )  ,  5 )  ) '"
write a python program to delete a variable,' \n i  =  10 \n del i'
write a python program to perform multiple assignments,' \n a  =  b  =  c  =  1'
write a python program to swap two numbers,""" \n  ( x ,  y )   =   ( 1 ,  2 )  \n print ( f'Before swapping  :   x  :    { x }  ,  y  :    { y } ' )  \n  ( y ,  x )   =   ( x ,  y )  \n print ( f'After swapping  :   x  :    { x }  ,  y  :    { y } ' ) """
write a python program to print bitwise AND operation,' \n a  =  60 \n b  =  13 \n a _ and _ b  =  a & b \n print ( a _ and _ b ) '
write a python program to print bitwise OR operation,' \n a  =  60 \n b  =  13 \n a _ or _ b  =  a | b \n print ( a _ or _ b ) '
write a python program to print bitwise XOR operation,' \n a  =  60 \n b  =  13 \n a _ xor _ b  =  a ^ b \n print ( a _ xor _ b ) '
write a python program to print binary ones complement on a variable,' \n a  =  60 \n ones _ complement _ a  =   ~ a \n print ( ones _ complement _ a ) '
write a python program to print binary left shift on a variable,' \n a  =  60 \n binary _ left _ shift  =  a <  < 2 \n print ( binary _ left _ shift ) '
write a python program to print binary right shift on a variable,' \n a  =  60 \n binary _ right _ shift  =  a >  > 2 \n print ( binary _ right _ shift ) '
write a python function to check if an item exists in a list and return the boolean value,"' \n def item _ exists ( lst ,  item )   :   \n  \t if item in lst  :   \n  \t\t return True \n  \t else  :   \n  \t\t return False'"
write a python function to get the type of a variable,' \n def get _ type ( var )   :   \n  \t return ( type ( var )  ) '
write a python function to check if an object is an instance of a given class,"' \n def check _ instance ( derived _ class ,  base _ class )   :   \n  \t return ( isinstance ( derived _ class ,  base _ class )  ) '"
write a python function to accept user input to continue,""" \n def get _ userinput (  )   :   \n  \t while ( 1 )   :   \n  \t\t do _ continue  =  raw _ input ( 'Do you want to continue ( y / n )  ? ' )  \n  \t\t if do _ continue  =  =  'y' or do _ continue  =  =  'n'  :   \n  \t\t\t return do _ continue"""
write a python program to create a raw string,""" \n str1  =  r'hello \\ n'"""
write a python function to get the value of maximum integer allowed on the system,' \n def get _ max _ integer (  )   :   \n  \t import sys \n  \t return sys . maxsize'
write a python function to get the absolute value of a number,' \n def get _ absolute _ value ( i )   :   \n  \t return ( abs ( i )  ) '
write a python function to return the exponential of a number,' \n def get _ exponential _ value ( i )   :   \n  \t import math \n  \t return ( math . exp ( i )  ) '
write a python function to return the natural logarithm of a number,' \n def get _ natural _ log _ value ( i )   :   \n  \t import math \n  \t return ( math . log ( i )  ) '
write a python function to return the base 10 logarithm of a number,' \n def get _ natural _ log _ value ( i )   :   \n  \t import math \n  \t return ( math . log10 ( i )  ) '
write a python function to return the square root of a number,' \n def get _ sqrt ( i )   :   \n  \t import math \n  \t return ( math . sqrt ( i )  ) '
write a python program to print the maximum integer in a list of integers,"' \n lst  =   [ 23 ,  10 ,  55 ,  43 ]  \n lst . sort (  )  \n max  =  lst [  - 1 ] '"
write a python program to print the minimum integer in a list of integers,"' \n lst  =   [ 23 ,  10 ,  55 ,  43 ]  \n lst . sort (  )  \n min  =  lst [ 0 ] '"
write a python program to print a random number between 0 and 1,"' \n import random \n print ( random . uniform ( 0 ,  1 )  ) '"
write a python program to concatenate two strings and print,""" \n str1  =  'hello' \n str2  =  ' world ! ' \n print ( str1  +  str2 ) """
write a python program to print the ascii value of a character,""" \n str1  =  'a' \n print ( ord ( str1 )  ) """
write a python program to print current date and time,' \n import datetime \n print ( datetime . datetime . now (  )  ) '
write a python program to capitalize a string,""" \n str1  =  'hello' \n print ( str1 . capitalize (  )  ) """
write a python program to clone a list,"' \n a  =   [ 1 ,  2 ,  3 ]  \n b  =  a [   :   ] '"
write a python program to print a list in reverse,"' \n a  =   [ 1 ,  2 ,  3 ]  \n print ( a [   :    :   - 1 ]  ) '"
write a python program to print a list in sorted order,""" \n basket  =   [ 'apple' ,  'orange' ,  'apple' ,  'pear' ,  'orange' ,  'banana' ]  \n print ( sorted ( basket )  ) """
write a python function to return union of two sets,"' \n def union _ set ( set1 ,  set2 )   :   \n  \t return set1 | set2'"
"write a python program to print a set of all elements in either set1 or set2, but not both","' \n set1  =   { 10 ,  20 ,  30 ,  40 ,  50 }  \n set2  =   { 30 ,  40 ,  50 ,  60 ,  70 }  \n print ( set1 . symmetric _ difference ( set2 )  ) '"
write a python program to print names of the entries in the directory given by path,""" \n path  =  ' / home' \n import os \n print ( os . listdir ( path )  ) """
write a python program to create a directory named path,""" \n path  =  'test' \n import os \n os . mkdir ( path ) """
write a python function to check if a string is a palindrome or not,' \n def isPalindrome ( s )   :   \n  \t return s  =  =  s [   :    :   - 1 ] '
write a python program to print sum of elements in a list,' \n lst  =  range ( 5 )  \n print ( sum ( lst )  ) '
write python code to merge two dictionaries,""" \n def merge _ dict ( dict1 ,  dict2 )   :   \n  \t return ( dict2 . update ( dict1 )  )  \n dict1  =   { 'a'  :   10 ,  'b'  :   8 }  \n dict2  =   { 'd'  :   6 ,  'c'  :   4 }  \n merge _ dict ( dict1 ,  dict2 )  \n print ( dict2 ) """
write python code to print temperature in celsius to fahrenheit,""" \n celsius  =  37 . 5 \n fahrenheit  =   ( celsius  *  1 . 8 )   +  32 \n print ( ' % 0 . 1f degree Celsius is equal to  % 0 . 1f degree Fahrenheit'  %  ( celsius , fahrenheit )  ) """
write python function to detect if a number is even number,' \n def is _ even ( num )   :   \n  \t return (  ( num  %  2 )   =  =  0 ) '
write python function to detect if a number is odd number,' \n def is _ odd ( num )   :   \n  \t return (  ( num  %  2 )   !  =  0 ) '
